Sample	Gene	Identity(%)	Coverage	Subject	AlignLen
GCA_052884195.1_GCA_052884195.1_ASM5288419v1_genomic_hits	stx2	100.0	1.0	CP173113.1	83
GCA_052884195.1_GCA_052884195.1_ASM5288419v1_genomic_hits	ureD	100.0	1.0	CP173113.1	188
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	Z2098	100.0	1.0	CP173109.1	200
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	eae	100.0	1.0	CP173109.1	91
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	espK	100.0	1.0	CP173109.1	176
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	espN	100.0	1.0	CP173109.1	181
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	espV	100.0	1.0	CP173109.1	178
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	stx1	100.0	1.0	CP173109.1	112
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	stx2	100.0	1.0	CP173109.1	83
GCA_052884205.1_GCA_052884205.1_ASM5288420v1_genomic_hits	ureD	100.0	1.0	CP173109.1	188
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	Z2098	100.0	1.0	CP173115.1	200
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	eae	100.0	1.0	CP173115.1	91
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	espK	100.0	1.0	CP173115.1	176
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	espN	100.0	1.0	CP173115.1	181
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	espV	100.0	1.0	CP173115.1	178
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	stx2	100.0	1.0	CP173115.1	83
GCA_052884615.1_GCA_052884615.1_ASM5288461v1_genomic_hits	ureD	100.0	1.0	CP173115.1	188
GCA_900149875.1_GCA_900149875.1_EPEC1_genomic_hits	eae	100.0	1.0	LT903847.1	91
GCA_900149915.1_GCA_900149915.1_EPEC-E2348_69-V2_genomic_hits	eae	100.0	1.0	LT827011.1	91
GCA_900196535.2_GCA_900196535.2_ASM90019653v2_genomic_hits	eae	100.0	1.0	CP043542.1	91
GCA_900196535.2_GCA_900196535.2_ASM90019653v2_genomic_hits	espV	98.84	0.972	CP043542.1	173
GCA_902810315.1_GCA_902810315.1_SC434_genomic_hits	eae	100.0	1.0	LR778142.1	91
GCA_902810345.1_GCA_902810345.1_SC455_genomic_hits	eae	100.0	1.0	LR778146.1	91
GCA_902810395.1_GCA_902810395.1_SC477_genomic_hits	eae	100.0	1.0	LR778152.1	91
GCA_963575795.1_GCA_963575795.1_GENOMIC21-004_genomic_hits	Z2098	100.0	1.0	OY754853.1	200
GCA_963575795.1_GCA_963575795.1_GENOMIC21-004_genomic_hits	eae	100.0	1.0	OY754853.1	91
GCA_963575795.1_GCA_963575795.1_GENOMIC21-004_genomic_hits	espK	99.43	1.0	OY754853.1	176
GCA_963575795.1_GCA_963575795.1_GENOMIC21-004_genomic_hits	espN	100.0	1.0	OY754853.1	181
GCA_963575795.1_GCA_963575795.1_GENOMIC21-004_genomic_hits	stx1	100.0	1.0	OY754853.1	112
GCA_963575795.1_GCA_963575795.1_GENOMIC21-004_genomic_hits	ureD	100.0	1.0	OY754853.1	188
GCA_964038995.1_GCA_964038995.1_30134_6_384_genomic_hits	aggR	100.0	1.0	OZ038829.1	107
GCA_964040915.1_GCA_964040915.1_30345_1_4_genomic_hits	subA	100.0	1.0	OZ039087.1	148
GCA_964041075.1_GCA_964041075.1_30348_2_368_genomic_hits	aggR	100.0	1.0	OZ039097.1	107
GCA_964043065.1_GCA_964043065.1_30602_1_331_genomic_hits	aggR	100.0	1.0	OZ039360.1	107
GCA_964049705.1_GCA_964049705.1_30134_6_372_genomic_hits	eae	100.0	1.0	OZ040325.1	91
GCA_964052095.1_GCA_964052095.1_30345_1_1_genomic_hits	Z2098	82.93	1.025	OZ040620.1	205
GCA_964053125.1_GCA_964053125.1_30224_1_39_genomic_hits	eae	100.0	1.0	OZ040762.1	91
GCA_964056055.1_GCA_964056055.1_30859_5_6_genomic_hits	aggR	100.0	1.0	OZ043798.1	107
GCA_964059545.1_GCA_964059545.1_21_582_genomic_hits	aggR	100.0	1.0	OZ060767.1	107
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	Z2098	100.0	1.0	NC_002695.2	200
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	eae	100.0	1.0	NC_002695.2	91
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	espK	100.0	1.0	NC_002695.2	176
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	espN	100.0	1.0	NC_002695.2	181
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	espV	100.0	1.0	NC_002695.2	178
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	stx1	100.0	1.0	NC_002695.2	112
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	stx2	100.0	1.0	NC_002695.2	83
GCF_000008865.2_GCF_000008865.2_ASM886v2_genomic_hits	ureD	100.0	1.0	NC_002695.2	188
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	Z2098	100.0	1.0	NC_013353.1	200
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	eae	100.0	1.0	NC_013353.1	91
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	espK	99.43	1.0	NC_013353.1	176
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	espN	100.0	1.0	NC_013353.1	181
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	espV	98.84	0.972	NC_013353.1	173
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	stx1	100.0	1.0	NC_013353.1	112
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	stx2	100.0	1.0	NC_013353.1	83
GCF_000010745.1_GCF_000010745.1_ASM1074v1_genomic_hits	ureD	99.47	1.0	NC_013353.1	188
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	Z2098	100.0	1.0	NC_013364.1	200
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	eae	100.0	1.0	NC_013364.1	91
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	espK	100.0	1.0	NC_013364.1	176
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	espN	100.0	1.0	NC_013364.1	181
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	espV	98.84	0.972	NC_013364.1	173
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	stx1	100.0	1.0	NC_013364.1	112
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	stx2	100.0	1.0	NC_013364.1	83
GCF_000010765.1_GCF_000010765.1_ASM1076v1_genomic_hits	ureD	100.0	1.0	NC_013364.1	188
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	Z2098	100.0	1.0	NC_011353.1	200
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	eae	100.0	1.0	NC_011353.1	91
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	espK	100.0	1.0	NC_011353.1	176
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	espN	100.0	1.0	NC_011353.1	181
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	espV	100.0	1.0	NC_011353.1	178
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	stx2	100.0	1.0	NC_011353.1	83
GCF_000021125.1_GCF_000021125.1_ASM2112v1_genomic_hits	ureD	100.0	1.0	NC_011353.1	188
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	Z2098	100.0	1.0	NC_013008.1	200
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	eae	100.0	1.0	NC_013008.1	91
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	espK	100.0	1.0	NC_013008.1	176
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	espN	100.0	1.0	NC_013008.1	181
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	espV	100.0	1.0	NC_013008.1	178
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	stx2	100.0	1.0	NC_013008.1	83
GCF_000022225.1_GCF_000022225.1_ASM2222v1_genomic_hits	ureD	100.0	1.0	NC_013008.1	188
GCF_000025165.1_GCF_000025165.1_ASM2516v1_genomic_hits	eae	100.0	1.0	NC_013941.1	91
GCF_000026545.1_GCF_000026545.1_ASM2654v1_genomic_hits	eae	100.0	1.0	NC_011601.1	91
GCF_000027125.1_GCF_000027125.1_ASM2712v1_genomic_hits	aggR	99.06	1.0	NC_017627.1	107
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	Z2098	100.0	1.0	NC_013361.1	200
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	eae	100.0	1.0	NC_013361.1	91
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	espK	99.43	1.0	NC_013361.1	176
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	espN	100.0	1.0	NC_013361.1	181
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	espV	98.88	1.0	NC_013361.1	178
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	stx1	100.0	1.0	NC_013361.1	112
GCF_000091005.1_GCF_000091005.1_ASM9100v1_genomic_hits	ureD	100.0	1.0	NC_013361.1	188
GCF_000167875.2_GCF_000167875.2_ASM16787v2_genomic_hits	eae	100.0	1.0	NZ_CP035751.1	91
GCF_000167875.2_GCF_000167875.2_ASM16787v2_genomic_hits	espK	100.0	1.0	NZ_CP035751.1	176
GCF_000167875.2_GCF_000167875.2_ASM16787v2_genomic_hits	espV	98.84	0.972	NZ_CP035751.1	173
GCF_000167875.2_GCF_000167875.2_ASM16787v2_genomic_hits	ureD	100.0	1.0	NZ_CP035751.1	188
GCF_000212715.2_GCF_000212715.2_ASM21271v2_genomic_hits	ureD	100.0	1.0	NC_017641.1	188
GCF_000220005.1_GCF_000220005.1_ASM22000v2_genomic_hits	stx2	100.0	1.0	NZ_AGTD01000001.1	83
GCF_000245515.1_GCF_000245515.1_ASM24551v1_genomic_hits	eae	100.0	1.0	NC_017656.1	91
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	Z2098	100.0	1.0	NC_017906.1	200
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	eae	100.0	1.0	NC_017906.1	91
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	espK	100.0	1.0	NC_017906.1	176
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	espN	100.0	1.0	NC_017906.1	181
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	espV	100.0	1.0	NC_017906.1	178
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	stx1	100.0	1.0	NC_017906.1	112
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	stx2	100.0	1.0	NC_017906.1	83
GCF_000262125.1_GCF_000262125.1_ASM26212v1_genomic_hits	ureD	100.0	1.0	NC_017906.1	188
GCF_000299255.1_GCF_000299255.1_ASM29925v1_genomic_hits	aggR	100.0	1.0	NC_018654.1	107
GCF_000299255.1_GCF_000299255.1_ASM29925v1_genomic_hits	stx2	100.0	1.0	NC_018650.1	83
GCF_000299455.1_GCF_000299455.1_ASM29945v1_genomic_hits	aggR	100.0	1.0	NC_018666.1	107
GCF_000299455.1_GCF_000299455.1_ASM29945v1_genomic_hits	stx2	100.0	1.0	NC_018658.1	83
GCF_000299475.1_GCF_000299475.1_ASM29947v1_genomic_hits	aggR	100.0	1.0	NC_018662.1	107
GCF_000299475.1_GCF_000299475.1_ASM29947v1_genomic_hits	stx2	100.0	1.0	NC_018661.1	83
GCF_000464955.2_GCF_000464955.2_ASM46495v2_genomic_hits	stx2	100.0	1.0	NZ_CP023541.1	83
GCF_000464955.2_GCF_000464955.2_ASM46495v2_genomic_hits	subA	95.95	1.0	NZ_CP023542.1	148
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	Z2098	100.0	1.0	NZ_CP006027.1	200
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	eae	98.9	1.0	NZ_CP006027.1	91
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	espK	100.0	1.0	NZ_CP006027.1	176
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	espN	100.0	1.0	NZ_CP006027.1	181
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	espV	98.84	0.972	NZ_CP006027.1	173
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	stx2	100.0	1.0	NZ_CP006027.1	83
GCF_000520035.1_GCF_000520035.1_ASM52003v1_genomic_hits	ureD	100.0	1.0	NZ_CP006027.1	188
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	Z2098	100.0	1.0	NZ_CP006262.1	200
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	eae	98.9	1.0	NZ_CP006262.1	91
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	espK	100.0	1.0	NZ_CP006262.1	176
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	espN	100.0	1.0	NZ_CP006262.1	181
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	espV	98.84	0.972	NZ_CP006262.1	173
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	stx2	100.0	1.0	NZ_CP006262.1	83
GCF_000520055.1_GCF_000520055.1_ASM52005v1_genomic_hits	ureD	100.0	1.0	NZ_CP006262.1	188
GCF_000618005.3_GCF_000618005.3_ASM61800v3_genomic_hits	eae	100.0	1.0	NZ_CP051001.1	91
GCF_000618005.3_GCF_000618005.3_ASM61800v3_genomic_hits	espV	98.27	0.972	NZ_CP051001.1	173
GCF_000618905.3_GCF_000618905.3_ASM61890v3_genomic_hits	eae	100.0	1.0	NZ_CP050998.1	91
GCF_000618905.3_GCF_000618905.3_ASM61890v3_genomic_hits	espK	100.0	1.0	NZ_CP050998.1	176
GCF_000618905.3_GCF_000618905.3_ASM61890v3_genomic_hits	espV	98.84	0.972	NZ_CP050998.1	173
GCF_000618905.3_GCF_000618905.3_ASM61890v3_genomic_hits	ureD	100.0	1.0	NZ_CP050998.1	188
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	Z2098	100.0	1.0	NZ_CP007133.1	200
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	eae	98.9	1.0	NZ_CP007133.1	91
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	espK	100.0	1.0	NZ_CP007133.1	176
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	espN	100.0	1.0	NZ_CP007133.1	181
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	espV	98.84	0.972	NZ_CP007133.1	173
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	stx2	100.0	1.0	NZ_CP007133.1	83
GCF_000662395.1_GCF_000662395.1_ASM66239v1_genomic_hits	ureD	100.0	1.0	NZ_CP007133.1	188
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	Z2098	100.0	1.0	NZ_CP007136.1	200
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	eae	98.9	1.0	NZ_CP007136.1	91
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	espK	100.0	1.0	NZ_CP007136.1	176
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	espN	100.0	1.0	NZ_CP007136.1	181
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	espV	98.84	0.972	NZ_CP007136.1	173
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	stx2	100.0	1.0	NZ_CP007136.1	83
GCF_000671295.1_GCF_000671295.1_ASM67129v1_genomic_hits	ureD	100.0	1.0	NZ_CP007136.1	188
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	Z2098	100.0	1.0	NZ_CP008805.1	200
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	eae	100.0	1.0	NZ_CP008805.1	91
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	espK	100.0	1.0	NZ_CP008805.1	176
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	espN	100.0	1.0	NZ_CP008805.1	181
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	espV	100.0	1.0	NZ_CP008805.1	178
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	stx2	100.0	1.0	NZ_CP008805.1	83
GCF_000730345.1_GCF_000730345.1_ASM73034v1_genomic_hits	ureD	100.0	1.0	NZ_CP008805.1	188
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	Z2098	100.0	1.0	NZ_CP008957.1	200
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	eae	100.0	1.0	NZ_CP008957.1	91
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	espK	100.0	1.0	NZ_CP008957.1	176
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	espN	100.0	1.0	NZ_CP008957.1	181
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	espV	100.0	1.0	NZ_CP008957.1	178
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	stx1	100.0	1.0	NZ_CP008957.1	112
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	stx2	100.0	1.0	NZ_CP008957.1	83
GCF_000732965.1_GCF_000732965.1_ASM73296v1_genomic_hits	ureD	100.0	1.0	NZ_CP008957.1	188
GCF_000801165.1_GCF_000801165.1_ASM80116v1_genomic_hits	stx2	100.0	1.0	NZ_CP009104.1	83
GCF_000801165.1_GCF_000801165.1_ASM80116v1_genomic_hits	subA	95.95	1.0	NZ_CP009105.1	148
GCF_000801185.2_GCF_000801185.2_ASM80118v2_genomic_hits	stx2	100.0	1.0	NZ_CP009106.2	83
GCF_000801185.2_GCF_000801185.2_ASM80118v2_genomic_hits	subA	95.95	1.0	NZ_CP009107.1	148
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	Z2098	100.0	1.0	NZ_CP010304.1	200
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	eae	100.0	1.0	NZ_CP010304.1	91
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	espK	100.0	1.0	NZ_CP010304.1	176
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	espN	99.45	1.0	NZ_CP010304.1	181
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	espV	100.0	1.0	NZ_CP010304.1	178
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	stx2	100.0	1.0	NZ_CP010304.1	83
GCF_000803705.1_GCF_000803705.1_ASM80370v1_genomic_hits	ureD	100.0	1.0	NZ_CP010304.1	188
GCF_000967155.2_GCF_000967155.2_HUSEC2011CHR1_genomic_hits	aggR	100.0	1.0	NC_022743.1	107
GCF_000967155.2_GCF_000967155.2_HUSEC2011CHR1_genomic_hits	stx2	100.0	1.0	NZ_HF572917.1	83
GCF_000978815.2_GCF_000978815.2_ASM97881v2_genomic_hits	eae	100.0	1.0	NZ_CP076232.1	91
GCF_000978815.2_GCF_000978815.2_ASM97881v2_genomic_hits	espK	100.0	1.0	NZ_CP076232.1	176
GCF_000978815.2_GCF_000978815.2_ASM97881v2_genomic_hits	espN	100.0	1.0	NZ_CP076232.1	181
GCF_000978815.2_GCF_000978815.2_ASM97881v2_genomic_hits	espV	100.0	1.0	NZ_CP076232.1	178
GCF_000978815.2_GCF_000978815.2_ASM97881v2_genomic_hits	stx2	100.0	1.0	NZ_CP076232.1	83
GCF_000978815.2_GCF_000978815.2_ASM97881v2_genomic_hits	ureD	99.47	1.0	NZ_CP076232.1	188
GCF_000978845.2_GCF_000978845.2_ASM97884v2_genomic_hits	eae	100.0	1.0	NZ_CP076230.1	91
GCF_000978845.2_GCF_000978845.2_ASM97884v2_genomic_hits	espK	100.0	1.0	NZ_CP076230.1	176
GCF_000978845.2_GCF_000978845.2_ASM97884v2_genomic_hits	espN	100.0	1.0	NZ_CP076230.1	181
GCF_000978845.2_GCF_000978845.2_ASM97884v2_genomic_hits	espV	100.0	1.0	NZ_CP076230.1	178
GCF_000978845.2_GCF_000978845.2_ASM97884v2_genomic_hits	stx2	100.0	1.0	NZ_CP076230.1	83
GCF_000978845.2_GCF_000978845.2_ASM97884v2_genomic_hits	ureD	100.0	1.0	NZ_CP076230.1	188
GCF_000986765.1_GCF_000986765.1_ASM98676v1_genomic_hits	aggR	100.0	1.0	NZ_CP011332.1	107
GCF_000986765.1_GCF_000986765.1_ASM98676v1_genomic_hits	stx2	100.0	1.0	NZ_CP011331.1	83
GCF_001307215.1_GCF_001307215.1_ASM130721v1_genomic_hits	Z2098	100.0	1.0	NZ_CP012802.1	200
GCF_001307215.1_GCF_001307215.1_ASM130721v1_genomic_hits	eae	100.0	1.0	NZ_CP012802.1	91
GCF_001307215.1_GCF_001307215.1_ASM130721v1_genomic_hits	espV	100.0	1.0	NZ_CP012802.1	178
GCF_001307215.1_GCF_001307215.1_ASM130721v1_genomic_hits	stx1	100.0	1.0	NZ_CP012802.1	112
GCF_001307215.1_GCF_001307215.1_ASM130721v1_genomic_hits	stx2	100.0	1.0	NZ_CP012802.1	83
GCF_001307215.1_GCF_001307215.1_ASM130721v1_genomic_hits	ureD	100.0	1.0	NZ_CP012802.1	188
GCF_001420935.1_GCF_001420935.1_ASM142093v1_genomic_hits	eae	100.0	1.0	NZ_CP013029.1	91
GCF_001420935.1_GCF_001420935.1_ASM142093v1_genomic_hits	espK	98.86	1.0	NZ_CP013029.1	176
GCF_001420935.1_GCF_001420935.1_ASM142093v1_genomic_hits	espN	100.0	1.0	NZ_CP013029.1	181
GCF_001420935.1_GCF_001420935.1_ASM142093v1_genomic_hits	espV	99.44	1.0	NZ_CP013029.1	178
GCF_001420935.1_GCF_001420935.1_ASM142093v1_genomic_hits	stx1	100.0	1.0	NZ_CP013029.1	112
GCF_001420935.1_GCF_001420935.1_ASM142093v1_genomic_hits	stx2	100.0	1.0	NZ_CP013029.1	83
GCF_001420955.1_GCF_001420955.1_ASM142095v1_genomic_hits	stx1	100.0	1.0	NZ_CP013025.1	112
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	Z2098	100.0	1.0	NZ_CP014314.1	200
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	eae	100.0	1.0	NZ_CP014314.1	91
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	espK	100.0	1.0	NZ_CP014314.1	176
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	espN	100.0	1.0	NZ_CP014314.1	181
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	espV	100.0	1.0	NZ_CP014314.1	178
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	stx2	100.0	1.0	NZ_CP014314.1	83
GCF_001558995.2_GCF_001558995.2_ASM155899v2_genomic_hits	ureD	100.0	1.0	NZ_CP014314.1	188
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	Z2098	100.0	1.0	NZ_CP015020.1	200
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	eae	100.0	1.0	NZ_CP015020.1	91
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	espK	100.0	1.0	NZ_CP015020.1	176
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	espN	100.0	1.0	NZ_CP015020.1	181
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	espV	100.0	1.0	NZ_CP015020.1	178
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	stx2	100.0	1.0	NZ_CP015020.1	83
GCF_001612475.1_GCF_001612475.1_ASM161247v1_genomic_hits	ureD	100.0	1.0	NZ_CP015020.1	188
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	Z2098	100.0	1.0	NZ_CP015023.1	200
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	eae	100.0	1.0	NZ_CP015023.1	91
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	espK	100.0	1.0	NZ_CP015023.1	176
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	espN	100.0	1.0	NZ_CP015023.1	181
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	espV	100.0	1.0	NZ_CP015023.1	178
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	stx1	100.0	1.0	NZ_CP015023.1	112
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	stx2	100.0	1.0	NZ_CP015023.1	83
GCF_001612495.1_GCF_001612495.1_ASM161249v1_genomic_hits	ureD	100.0	1.0	NZ_CP015023.1	188
GCF_001644725.1_GCF_001644725.1_ASM164472v1_genomic_hits	stx2	100.0	1.0	NZ_CP015240.1	83
GCF_001644745.1_GCF_001644745.1_ASM164474v1_genomic_hits	eae	100.0	1.0	NZ_CP015241.1	91
GCF_001644745.1_GCF_001644745.1_ASM164474v1_genomic_hits	stx1	100.0	1.0	NZ_CP015241.1	112
GCF_001645235.2_GCF_001645235.2_ASM164523v2_genomic_hits	eae	100.0	1.0	NZ_CP024479.1	91
GCF_001645235.2_GCF_001645235.2_ASM164523v2_genomic_hits	espN	100.0	1.0	NZ_CP024479.1	181
GCF_001645235.2_GCF_001645235.2_ASM164523v2_genomic_hits	espV	98.31	1.0	NZ_CP024479.1	178
GCF_001645235.2_GCF_001645235.2_ASM164523v2_genomic_hits	stx1	100.0	1.0	NZ_CP024479.1	112
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	Z2098	100.0	1.0	NZ_CP015832.1	200
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	eae	100.0	1.0	NZ_CP015832.1	91
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	espK	100.0	1.0	NZ_CP015832.1	176
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	espN	100.0	1.0	NZ_CP015832.1	181
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	espV	100.0	1.0	NZ_CP015832.1	178
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	stx1	100.0	1.0	NZ_CP015832.1	112
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	stx2	100.0	1.0	NZ_CP015832.1	83
GCF_001650275.1_GCF_001650275.1_ASM165027v1_genomic_hits	ureD	100.0	1.0	NZ_CP015832.1	188
GCF_001650295.1_GCF_001650295.1_ASM165029v1_genomic_hits	Z2098	100.0	1.0	NZ_CP015831.1	200
GCF_001650295.1_GCF_001650295.1_ASM165029v1_genomic_hits	eae	100.0	1.0	NZ_CP015831.1	91
GCF_001650295.1_GCF_001650295.1_ASM165029v1_genomic_hits	espK	100.0	1.0	NZ_CP015831.1	176
GCF_001650295.1_GCF_001650295.1_ASM165029v1_genomic_hits	espN	100.0	1.0	NZ_CP015831.1	181
